,screen_name,happy_img_idx,angry_img_idx,person_name,clean_text,binaryLabel,rq,cluster_labels,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,m0_anger,m0_happiness,m0_calm,m1_disgust,m1_sadness,m1_surprise,dpfc_angry,dpfc_disgust,dpfc_fear,dpfc_happy,dpfc_sad,dpfc_surprise,dpfc_neutral
25315,PressTV,17646,10586,Theresa May,Trump will visit uk to open new us embassy: report,Fake,2,122,12.9,17.7,135.9,-0.054,-0.243,-0.007,0.26,0.0,0.0,1.39,0.71,0.0,0.03,1.06,0.88,0.85,0.78,0.0,0.6,0.0,0.33,1.39,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3987467288970947,0.6012532114982605,0.0,0.0,0.7194205522537231,0.28057944774627686,0.7344807982444763,9.002311344374903e-06,0.04240743815898895,0.010021025314927101,0.0021228627301752567,0.0005849142908118665,0.2103738933801651
36141,RussiaInsider,7274,12902,Theresa May,Theresa may's one-woman crusade against russia rages on,Fake,2,122,17.1,19.4,145.6,-0.175,0.131,0.014,1.36,0.35,0.5,2.57,0.32,1.23,0.53,0.02,0.0,0.0,1.78,0.0,0.38,0.0,1.03,1.65,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5312458276748657,0.2951958477497101,0.173558309674263,0.011479008942842484,0.7382534742355347,0.25026750564575195,7.413817456836114e-06,2.925566455758144e-10,0.012793630361557007,0.0003021167649421841,2.0207521345128043e-07,0.9868965744972229,4.008294141044644e-08
23605,rinf_community,36539,7274,Theresa May,Presstv-may suffers blow as mps pull out brexit support,Fake,2,122,1.9,10.5,126.0,0.039,-0.006,-0.101,0.0,0.0,2.59,0.64,0.46,1.56,0.47,0.45,0.22,0.0,0.94,0.0,0.04,0.22,0.07,0.05,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5611253976821899,0.26933223009109497,0.16954238712787628,0.026728227734565735,0.020365595817565918,0.9529061913490295,0.9998910427093506,2.9129249014658853e-05,6.445692270062864e-05,2.146569810790311e-09,1.532169153506402e-05,4.4875758664630894e-10,6.189356138719404e-09
1590,SCMP_News,24521,10914,Theresa May,"Trump scraps uk trip, refuses to open new embassy, blames obama",Real,2,122,9.1,7.1,146.4,0.063,0.023,-0.233,0.39,0.0,0.49,0.0,0.81,0.6,0.84,0.53,0.81,1.37,0.0,0.0,0.96,0.35,0.73,0.46,0.08,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5293001532554626,0.23966941237449646,0.2310304045677185,0.07056060433387756,0.022664375603199005,0.9067750573158264,0.007501095999032259,1.3247809874883387e-05,0.12866030633449554,0.8369569778442383,0.012507042847573757,0.0013750087236985564,0.012986341491341591
11408,business,24434,22659,Theresa May,Theresa may urges political employees who have suffered sexual harrassment to come forward,Real,2,122,14.4,14.8,136.8,-0.094,-0.065,-0.104,1.28,0.19,0.9,0.16,0.96,0.61,1.57,0.53,1.0,0.58,0.78,0.42,0.13,0.0,0.9,1.29,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.46056896448135376,0.4298548400402069,0.10957618057727814,0.22167660295963287,0.7321534752845764,0.04616989940404892,0.7051354646682739,0.2884509265422821,0.005632694344967604,5.369792052078992e-05,0.0006501403986476362,9.813816177484114e-06,6.723637488903478e-05
31191,PressTV,30731,1133,Theresa May,Uk prime minister #theresamay pledges to tackle sexual harassment,Fake,2,122,12.2,13.2,132.8,-0.165,0.011,-0.017,2.17,0.85,1.17,1.06,0.25,0.0,0.0,0.03,0.0,0.0,1.53,0.0,1.24,0.0,0.83,0.89,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.41176316142082214,0.470887690782547,0.11734919250011444,0.07058621942996979,0.8070220351219177,0.12239179015159607,0.7839203476905823,0.021776119247078896,0.01653815433382988,4.218825415591709e-05,0.044893454760313034,0.001196731231175363,0.1316329836845398
34759,rinf_community,32893,2689,Theresa May,Chancellor hammond uses ‘economicky’ budget to kick bungling tory colleagues — rt uk news,Fake,2,122,9.3,8.6,139.0,-0.03,0.083,-0.045,0.12,0.0,0.09,0.44,1.06,0.78,0.89,1.01,0.22,0.0,0.75,0.0,0.5,0.0,1.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3363876938819885,0.6636123061180115,0.0,0.062256865203380585,0.9377431273460388,0.0,0.5609273314476013,0.09294132888317108,0.34404274821281433,0.00013318585115484893,0.00168978376314044,0.00026236518169753253,3.2578404898231383e-06
21620,SputnikInt,33336,429,Theresa May,British and french leaders resolve to deepen military ties @theresa_may @emmanuelmacron,Fake,2,122,8.7,14.1,137.2,-0.031,-0.001,-0.07,0.82,0.0,0.51,0.01,2.68,2.59,0.68,0.61,2.26,1.36,0.0,0.0,0.79,0.0,1.97,0.15,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.37162894010543823,0.6283711194992065,0.0,0.06433150917291641,0.8391531705856323,0.09651537984609604,8.049740429783014e-09,2.4725137899303323e-16,7.257150969053328e-08,0.9999357461929321,5.6177490478148684e-05,3.430351114275254e-08,7.966355951793958e-06
24128,ClickHole,32641,18936,Theresa May,"Find out what theresa may, kid rock, rex tillerson, and more have to say",Fake,2,122,13.2,20.9,128.0,-0.17,-0.026,-0.004,0.56,0.53,0.04,1.07,0.45,0.0,0.07,0.0,0.32,0.62,1.03,0.05,1.37,0.27,0.8,1.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33935338258743286,0.5905507206916809,0.07009585946798325,0.0032664730679243803,0.8814513683319092,0.11528219282627106,0.13786619901657104,0.009091552346944809,0.022272655740380287,0.08816491812467575,0.7117989659309387,0.006665091961622238,0.024140510708093643
31063,hangthebankers,21443,33606,Hillary Clinton,@dailycaller perfect storybook ending to the most corrupt presidential candidate ever!,Fake,2,100,-1.6,12.5,140.4,-0.22,0.183,-0.125,1.32,1.16,0.13,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.55,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.47063180804252625,0.2102847546339035,0.3190835118293762,0.0,0.0,1.0,0.008899678476154804,9.665372999734245e-07,0.5040696263313293,2.9667275157407857e-05,0.007455618120729923,0.4778640568256378,0.0016803897451609373
36256,InvestWatchBlog,25737,35994,Hillary Clinton,Desperate lib makes shocking ask of hillary clinton that has everyone laughing in his face -,Fake,2,100,13.3,11.8,145.9,-0.161,0.01,-0.107,1.6,0.32,0.0,0.7,1.77,1.72,0.15,1.08,1.97,0.24,0.15,0.0,1.12,0.0,0.94,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3152730464935303,0.6847269535064697,0.0,0.03992535173892975,0.9480576515197754,0.012017050758004189,2.401633850557944e-13,2.7294912725770412e-24,5.733829447210955e-15,1.0,1.0491141289037387e-09,2.4185988281577586e-11,1.2820562667048563e-10
33870,SputnikInt,31429,35848,Hillary Clinton,It must have been love? @hillaryclinton says that @realdonaldtrump is 'obsessed' with her,Fake,2,100,-8.2,11.5,141.5,-0.146,0.17,-0.064,1.24,0.0,0.14,0.0,0.79,0.61,0.36,0.66,0.85,0.0,0.18,0.0,0.0,0.0,0.93,1.03,0.38,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.38164445757865906,0.36315715312957764,0.2551984488964081,0.1602715402841568,0.8397284746170044,0.0,9.857131999524427e-07,3.7123318199876187e-13,0.00018593910499475896,0.999811589717865,1.4194648656484787e-06,7.610114494127629e-08,3.7965333654632616e-10
3864,NBCNews,32271,31671,Hillary Clinton,Attorney general sessions orders fresh look at uranium one deal,Real,2,100,19.5,15.1,142.1,-0.166,-0.119,-0.014,0.27,0.38,0.62,1.17,0.26,0.35,0.22,1.12,0.84,0.05,0.34,0.0,0.0,0.0,0.45,1.08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37871041893959045,0.451266348361969,0.17002320289611816,0.04742561653256416,0.9525743722915649,0.0,0.0012641777284443378,4.979515931535783e-12,0.0021790890023112297,0.18970003724098206,0.0001410572585882619,0.0043067364022135735,0.8024089932441711
4888,MotherJones,27046,29439,Hillary Clinton,Hillary clinton on trump’s election: “there are lots of questions about its legitimacy”,Real,2,100,0.6,19.6,127.8,-0.161,0.08,-0.014,1.16,0.6,0.83,1.17,1.18,0.85,0.06,0.0,1.86,0.88,0.36,0.69,1.6,0.35,1.02,1.28,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.46939677000045776,0.4247509241104126,0.10585229098796844,0.10810217261314392,0.40695181488990784,0.48494598269462585,0.004150192253291607,1.0593394108582288e-05,0.15603192150592804,0.15235312283039093,0.02961181290447712,0.011099088005721569,0.6467432379722595
15637,business,21447,25523,Hillary Clinton,Hillary clinton tells beijing forum she hopes another woman will run for u.s. President,Real,2,100,13.1,24.7,139.6,-0.129,-0.281,-0.032,0.46,0.0,0.0,0.0,1.54,2.81,0.06,3.76,2.57,1.56,1.56,0.06,1.35,0.0,1.48,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3044891953468323,0.6955108046531677,0.0,0.0,1.0,0.0,0.002956518204882741,4.288434411137132e-06,0.6420257687568665,0.2253880351781845,0.1211690679192543,0.0003328501188661903,0.008123445324599743
35401,InvestWatchBlog,26567,29068,Hillary Clinton,"Democrat giant betrays clintons, takes them down for good – hillary goes berserk -",Fake,2,100,13.6,15.8,140.5,-0.237,0.217,-0.121,1.0,0.1,0.0,1.29,0.05,0.8,0.0,0.18,0.0,0.0,0.67,0.17,0.33,0.0,0.47,0.85,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3120758533477783,0.6879242062568665,0.0,0.17731864750385284,0.30885395407676697,0.5138273239135742,0.006580318324267864,0.00017548486357554793,0.16488848626613617,0.7159433960914612,0.018436532467603683,0.06941138952970505,0.024564385414123535
25619,SputnikInt,26965,32151,Hillary Clinton,"#clinton, #sachs' role in post-soviet 'privatizations' deserves scrutiny – analyst",Fake,2,100,-5.3,18.2,138.0,-0.255,0.163,0.124,0.1,0.0,0.2,1.18,1.52,0.76,0.0,0.0,1.26,1.14,0.42,0.0,1.24,0.0,0.38,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5459925532341003,0.2819257974624634,0.17208170890808105,0.18519337475299835,0.5094254612922668,0.3053811192512512,0.00016290819621644914,1.0857283072596147e-08,6.169790867716074e-05,0.9952929615974426,0.004466648679226637,2.7934261197515298e-06,1.3013051102461759e-05
26832,infowars,26548,23041,Hillary Clinton,Bannon treachery designed to cover up new criminal investigation of hillary clinton by the doj,Fake,2,100,1.5,15.2,139.7,-0.029,-0.176,-0.023,0.42,0.06,0.0,0.0,2.44,2.42,1.36,3.11,3.26,1.25,0.0,0.71,0.36,0.0,2.88,1.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3914787173271179,0.6085213422775269,0.0,0.11530659347772598,0.7018683552742004,0.18282510340213776,7.828523607145144e-09,4.031240495428845e-16,4.876528336694719e-08,0.9998905658721924,7.641606458719252e-09,0.00010327082418370992,6.15605586062884e-06
23720,SputnikInt,36256,29653,Hillary Clinton,Healthy #hillary: surgical boot appears on clinton’s foot two months after fall,Fake,2,100,19.0,15.5,127.7,0.042,-0.226,-0.026,0.91,0.0,1.45,1.12,1.54,1.09,0.0,2.1,2.51,0.9,0.39,0.0,0.34,0.23,0.5,0.51,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48021581768989563,0.30658769607543945,0.2131965309381485,0.0,0.0,1.0,0.002636370714753866,1.879717952471549e-12,0.583903431892395,2.9076838714559017e-09,2.4183742425520904e-05,0.4018816649913788,0.011554304510354996
34503,AFF_PATRIOTS,34003,23050,Hillary Clinton,"Bombshell: sessions busted protecting hillary, what the hell?! -",Fake,2,100,14.3,9.7,123.9,-0.103,-0.111,-0.161,1.42,0.47,0.0,1.08,1.19,0.89,0.0,2.26,1.04,1.25,0.1,1.35,0.74,0.41,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29285746812820435,0.5856508612632751,0.12149167060852051,0.14012883603572845,0.5974810123443604,0.2623901069164276,0.0011679372983053327,4.0589007710423175e-09,3.613788794609718e-05,0.0013480728957802057,0.00022879241441842169,0.011247583664953709,0.9859713912010193
34936,AFF_PATRIOTS,31348,35672,Hillary Clinton,Breaking: obama admin member breaks silence- drops bomb no one saw coming... Wow -,Fake,2,100,12.0,21.8,130.5,-0.21,-0.163,0.094,2.72,0.8,0.35,2.15,1.68,2.31,0.84,3.0,1.0,0.12,2.43,0.0,0.65,0.0,2.43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5280852317810059,0.4475778043270111,0.024336908012628555,0.0,0.7221647500991821,0.2778352200984955,0.03477540612220764,2.8060199838364497e-05,0.11640866100788116,0.7580931186676025,0.018376698717474937,0.07187224179506302,0.00044588837772607803
25737,RussiaInsider,37476,17347,Hillary Clinton,Kissinger’s fingerprints are all over trump's foreign policy - and that's a good thing,Fake,2,100,14.3,21.6,159.6,0.313,-0.208,-0.009,0.0,0.0,0.0,0.0,2.33,2.02,0.81,3.35,3.08,1.3,0.0,0.35,0.38,0.0,1.97,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2797263562679291,0.7202736735343933,0.0,0.019934436306357384,0.9800655245780945,0.0,7.584056646581239e-12,1.7054456324938963e-27,7.889912718582305e-17,1.0,1.9396692385538527e-15,2.3941293609914193e-16,8.870758988477334e-11
36587,Counter_info,37270,22059,Hillary Clinton,Is washington the most corrupt government in history?,Fake,2,100,10.7,7.0,135.9,0.021,-0.058,0.007,0.45,0.0,0.03,0.26,0.22,0.79,0.8,0.0,0.0,1.95,1.19,1.86,0.77,0.64,0.0,1.58,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.36679044365882874,0.5105645656585693,0.12264496833086014,0.010819795541465282,0.9891802072525024,0.0,0.0032973946072161198,3.1154570478975074e-08,0.06041448563337326,0.8622979521751404,0.0009361623669974506,0.0005010586464777589,0.07255291193723679
29964,InvestWatchBlog,37353,35409,Hillary Clinton,Gohmert makes fbi director james comey &amp; mueller admit fbi faked hillary investigation -,Fake,2,100,10.9,19.7,146.7,-0.244,0.229,-0.024,2.26,1.22,0.58,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.38,0.0,0.0,0.17,0.53,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4456734359264374,0.17741747200489044,0.3769091069698334,0.1382165551185608,0.4835642874240875,0.3782190978527069,0.2342299520969391,9.010190842673182e-05,0.1437676101922989,7.843545608920977e-05,0.564763069152832,0.0002666496438905597,0.05680414289236069
26465,GatesofVienna,34288,30222,Hillary Clinton,"Merry christmas, y'all , especially vladimir",Fake,2,100,5.7,13.7,137.2,-0.193,0.085,-0.155,0.94,0.47,0.0,0.92,0.24,1.14,0.6,0.0,0.0,0.22,0.32,0.0,1.41,0.0,1.07,2.33,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3970363140106201,0.35647064447402954,0.24649299681186676,0.0,0.5462239384651184,0.4537760317325592,1.7759724869392812e-05,5.559522842091269e-10,0.20021402835845947,0.08636738359928131,1.2784508385266236e-07,0.7133946418762207,6.072527412470663e-06
31865,InvestWatchBlog,22784,34861,Hillary Clinton,"Clinton camp firm just got caught red handed, what they did is changing everything we know -",Fake,2,100,1.9,5.6,136.6,-0.271,0.166,-0.03,1.85,1.51,0.0,3.06,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.57,1.47,0.09,1.42,1.61,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5304502844810486,0.290520578622818,0.17902915179729462,0.022932428866624832,0.152030810713768,0.8250367641448975,0.016784820705652237,6.11164174824097e-11,0.6248092651367188,0.32197946310043335,1.4742978464710177e-06,0.03642501309514046,3.7425472443342045e-11
30210,infowars,22036,34312,Hillary Clinton,"It’s official: the democratic party is a burning, sinking ship with hillary at the helm",Fake,2,100,2.4,4.7,134.7,-0.247,0.042,0.147,1.13,0.6,0.57,0.5,0.19,0.0,0.0,0.06,0.0,0.0,1.95,0.0,1.94,0.0,0.0,0.49,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.49115556478500366,0.32127875089645386,0.18756571412086487,0.05607450753450394,0.9439254403114319,0.0,0.00018678639025893062,2.4467847192788383e-10,0.0036932548973709345,0.00014853132597636431,0.002466322388499975,2.6088248432643013e-06,0.9935025572776794
35628,InvestWatchBlog,29800,34289,Hillary Clinton,Dan bongino rips hillary clinton to shreds -,Fake,2,100,8.7,10.9,144.1,-0.101,0.181,-0.043,0.9,0.01,0.92,1.19,0.18,0.32,0.0,0.38,0.0,0.0,0.31,0.0,1.27,0.0,1.65,1.42,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3031022846698761,0.6426199078559875,0.05427781492471695,0.10525936633348465,0.3654688000679016,0.5292718410491943,0.0014775271993130445,3.7030849497909912e-09,0.005128028336912394,0.9914149641990662,0.0010650677140802145,0.000865338311996311,4.897301914752461e-05
28597,therussophile,29785,35561,Hillary Clinton,Justice department frees up uranium one informant to congress,Fake,2,100,3.1,8.7,142.9,-0.059,0.252,-0.147,0.34,0.12,0.39,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.57,1.31,0.0,0.57,0.0,1.86,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.36682066321372986,0.36722221970558167,0.26595714688301086,0.060147110372781754,0.16894546151161194,0.770907461643219,0.0026110089384019375,7.346724682603945e-13,0.00016416158177889884,2.1475174435181543e-05,0.0030537170823663473,5.7810539146885276e-05,0.994091808795929
24174,rinf_community,29992,29964,Hillary Clinton,Video: merry clinton and a hillary new year: 'best' decorations for upcoming holiday season,Fake,2,100,18.0,4.8,142.3,-0.152,-0.103,-0.15,0.0,0.0,0.18,0.08,1.23,1.93,0.33,0.91,2.21,0.0,0.0,0.0,0.0,0.0,1.04,0.54,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.25201889872550964,0.7479811310768127,0.0,0.048727378249168396,0.9301596283912659,0.021112974733114243,2.091596340569879e-10,1.752296350114199e-22,1.9882076887633993e-11,0.9999947547912598,4.078627284798131e-07,3.34997110940094e-07,4.551880010694731e-06
33252,AFF_PATRIOTS,24174,23505,Hillary Clinton,"Bombshell: uranium one just blown wide open, hillary terrified -",Fake,2,100,3.9,5.0,132.9,0.025,-0.079,0.129,1.0,0.0,0.08,1.11,0.0,0.31,0.0,0.0,0.07,0.26,1.03,0.68,0.0,0.0,0.58,0.97,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.35489335656166077,0.6422899961471558,0.002816683379933238,0.05499701574444771,0.4200388789176941,0.5249640941619873,0.009628473781049252,1.4767915956781508e-07,0.3700132966041565,0.03367790952324867,0.5539283156394958,0.013223235495388508,0.01952860690653324
32587,InvestWatchBlog,29395,29831,Hillary Clinton,The doj is finally investigating hillary! -,Fake,2,100,6.0,10.4,139.2,-0.081,0.264,-0.004,1.58,1.41,1.1,3.54,0.4,0.0,0.0,0.2,0.47,0.55,0.04,0.0,0.6,0.0,1.73,1.31,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1912863403558731,0.8087136745452881,0.0,0.0,0.0,1.0,0.00021579110762104392,9.571019177201379e-08,0.12678124010562897,0.8623453974723816,0.0018106605857610703,0.008843258954584599,3.5369539546081796e-06
22203,ClickHole,34310,29711,Hillary Clinton,The most wanted man in history: an oral history of the hunt for osama bin laden,Fake,2,100,21.3,17.1,137.4,-0.259,-0.045,0.028,0.61,0.28,1.05,1.75,1.82,5.0,1.07,0.11,0.0,0.0,0.76,0.29,2.18,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.44119006395339966,0.2649311423301697,0.2938787639141083,0.1072017177939415,0.5038716793060303,0.3889266848564148,0.02714417688548565,1.5918913049972616e-05,0.015884501859545708,0.14734096825122833,0.06569591164588928,0.003227864159271121,0.7406907081604004
34978,DCClothesline,34626,29031,Hillary Clinton,“they went after the women who came forward” former obama hhs secretary exposes the…,Fake,2,100,-3.1,16.5,130.0,-0.152,0.014,0.012,0.77,0.0,0.87,1.17,0.31,1.04,0.99,1.11,0.99,0.62,0.02,0.27,0.0,0.3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4059388339519501,0.5940611958503723,0.0,0.047807808965444565,0.46657276153564453,0.4856194257736206,4.747710590891074e-06,8.725098454231376e-16,0.47268223762512207,0.03576141223311424,0.0002869924355763942,2.5884457500069402e-05,0.49123868346214294
33453,InvestWatchBlog,19869,35331,Hillary Clinton,"Busted!! uranium one just blown wide open, hillary terrified -",Fake,2,100,9.9,1.8,162.2,-0.027,0.301,0.018,0.61,0.0,0.0,0.0,0.08,0.43,0.14,0.57,0.0,0.18,0.27,0.0,0.62,0.0,0.94,1.62,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3848595917224884,0.4038996696472168,0.2112407237291336,0.0,0.8820328116416931,0.11796719580888748,0.00016724198940210044,1.8455588446375515e-10,9.939300798578188e-05,0.0004866975068580359,0.2701476216316223,6.967402441659942e-07,0.729098379611969
28693,therussophile,35002,33342,Hillary Clinton,"Deny, deny, deny: hillary clinton claims new uranium scoops are the ‘same bologna’ -",Fake,2,100,-1.4,15.6,137.9,-0.01,0.318,0.152,1.28,0.0,0.34,0.41,0.0,0.0,0.0,0.0,0.0,0.73,0.2,0.0,0.24,0.0,0.29,0.99,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3977741301059723,0.40423303842544556,0.19799284636974335,0.13453687727451324,0.0,0.865463137626648,0.05761990323662758,0.0012010661885142326,0.3995243310928345,0.00047271003131754696,0.48943907022476196,0.007914547808468342,0.04382839426398277
32720,InvestWatchBlog,34808,22062,Hillary Clinton,Hillary just caught in sick pic with girl who accused roy moore of groping her -,Fake,2,100,-2.8,16.2,147.6,-0.182,0.178,-0.002,1.12,0.78,0.17,1.55,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.65,0.0,0.0,0.66,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29183080792427063,0.5852203369140625,0.12294890731573105,0.0,0.0,1.0,0.0249522365629673,2.3827416484323294e-08,0.895198404788971,2.1493485746759688e-07,0.0001246538304258138,0.07969976961612701,2.4717724954825826e-05
28411,InvestWatchBlog,29091,28408,Hillary Clinton,Trump blasts dnc and clinton for funding russia dossier: 5 dem investigations in congress -,Fake,2,100,12.3,9.9,130.1,-0.072,-0.104,-0.102,0.0,0.4,0.09,1.01,0.57,0.97,0.45,0.0,0.81,0.0,0.25,0.0,0.0,0.0,1.2,1.59,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.22232726216316223,0.7776727080345154,0.0,0.028465207666158676,0.4507412314414978,0.520793616771698,7.545323654767344e-08,1.1144353669056972e-11,0.0001370155077893287,0.0004007258976344019,1.0910760295246291e-08,0.9994592070579529,2.9836883186362684e-06
15245,nypost,28558,1674,Hillary Clinton,"Trump dares ""biggest loser"" clinton to run again in 2020",Real,2,100,39.4,24.3,178.4,-0.089,0.012,0.062,1.23,0.0,0.0,0.0,1.23,1.2,1.06,0.0,0.0,0.02,1.2,0.4,0.32,1.38,0.0,0.68,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4452826976776123,0.10362812131643295,0.45108920335769653,0.14155606925487518,0.7618427276611328,0.09660118073225021,0.003631818341091275,3.3801523386500776e-05,0.019432490691542625,0.003011460416018963,0.6202087998390198,1.436385173292365e-05,0.3536672592163086
